algorithm,subsampling,feature_selection,imputation_num,imputation_cat,encoding,fold,auc,sen,spec,accu,gmean
ElasticNet,smote,LASSO,Median,Missing,Label,4,0.641069698,0.357610475,0.808723541,0.74758789,0.537780633
ElasticNet,smote,LASSO,Median,Mode,Label,4,0.647023408,0.391162029,0.792302758,0.737939448,0.556703471
ElasticNet,smote,LASSO,Median,Drop,Label,4,0.653489275,0.374743326,0.807943996,0.752021206,0.550246873
ElasticNet,smote,LASSO,Drop,Unknown,One-Hot,4,0.650714659,0.378539493,0.812236287,0.758454999,0.554493925
ElasticNet,smote,LASSO,Drop,Missing,One-Hot,4,0.650714659,0.378539493,0.812236287,0.758454999,0.554493925
ElasticNet,smote,LASSO,Drop,Mode,One-Hot,4,0.650714659,0.378539493,0.812236287,0.758454999,0.554493925
ElasticNet,smote,LASSO,Drop,Drop,One-Hot,4,0.61295139,0.339462518,0.784514385,0.731056745,0.516055451
ElasticNet,smote,LASSO,Median,Unknown,One-Hot,4,0.584826922,0.209492635,0.866452854,0.777420428,0.426046349
ElasticNet,smote,LASSO,Median,Missing,One-Hot,4,0.57857811,0.197217676,0.866966004,0.77620051,0.413498513
ElasticNet,smote,LASSO,Median,Mode,One-Hot,4,0.637118615,0.396072013,0.771520205,0.720638793,0.552790703
ElasticNet,smote,LASSO,Median,Drop,One-Hot,4,0.644577146,0.382956879,0.798508598,0.744864148,0.552986763
ElasticNet,none,LASSO,Drop,Unknown,Label,5,0.625810694,0.001515152,0.998944034,0.876923077,0.03890439
ElasticNet,none,LASSO,Drop,Missing,Label,5,0.619751688,0.001515152,0.998944034,0.876923077,0.03890439
ElasticNet,none,LASSO,Drop,Mode,Label,5,0.628856677,0.001515152,0.998944034,0.876923077,0.03890439
ElasticNet,none,LASSO,Drop,Drop,Label,5,0.608543311,0.001402525,0.999024961,0.877247047,0.037432032
ElasticNet,none,LASSO,Median,Unknown,Label,5,0.636598437,0.005681818,0.998587026,0.862925585,0.075324564
ElasticNet,none,LASSO,Median,Missing,Label,5,0.631782211,0.004058442,0.998843931,0.862925585,0.063669064
ElasticNet,none,LASSO,Median,Mode,Label,5,0.637365605,0.004058442,0.998715478,0.862814683,0.06366497
ElasticNet,none,LASSO,Median,Drop,Label,5,0.636312225,0.00501002,0.998618573,0.866631173,0.070732588
ElasticNet,none,LASSO,Drop,Unknown,One-Hot,5,0.629248664,0.001515152,0.999155227,0.877108434,0.038908502
ElasticNet,none,LASSO,Drop,Missing,One-Hot,5,0.628416371,0.001515152,0.998944034,0.876923077,0.03890439
ElasticNet,none,LASSO,Drop,Mode,One-Hot,5,0.625378388,0.001515152,0.999155227,0.877108434,0.038908502
ElasticNet,none,LASSO,Drop,Drop,One-Hot,5,0.61703586,0.001402525,0.999219969,0.87741825,0.037435685
ElasticNet,none,LASSO,Median,Unknown,One-Hot,5,0.641406843,0.006493506,0.998972383,0.863369192,0.080540882
ElasticNet,none,LASSO,Median,Missing,One-Hot,5,0.640582122,0.005681818,0.998972383,0.86325829,0.075339096
ElasticNet,none,LASSO,Median,Mode,One-Hot,5,0.639663042,0.005681818,0.998972383,0.86325829,0.075339096
ElasticNet,none,LASSO,Median,Drop,One-Hot,5,0.642579095,0.00501002,0.998618573,0.866631173,0.070732588
ElasticNet,down,LASSO,Drop,Unknown,Label,5,0.629329941,0.531818182,0.634424498,0.621872104,0.580860124
ElasticNet,down,LASSO,Drop,Missing,Label,5,0.623165979,0.542424242,0.628088701,0.617608897,0.583687021
ElasticNet,down,LASSO,Drop,Mode,Label,5,0.632263288,0.560606061,0.632734952,0.623911029,0.595579591
ElasticNet,down,LASSO,Drop,Drop,Label,5,0.611254822,0.549789621,0.616224649,0.608115049,0.582060063
ElasticNet,down,LASSO,Median,Unknown,Label,5,0.641434473,0.580357143,0.616955684,0.611955196,0.598376669
ElasticNet,down,LASSO,Median,Missing,Label,5,0.637472996,0.570616883,0.623121387,0.615947654,0.596291526
ElasticNet,down,LASSO,Median,Mode,Label,5,0.642114164,0.590909091,0.612716763,0.609737163,0.601714139
ElasticNet,down,LASSO,Median,Drop,Label,5,0.636713027,0.553106212,0.640061397,0.628510582,0.594997424
ElasticNet,down,LASSO,Drop,Unknown,One-Hot,5,0.633541647,0.553030303,0.640126716,0.629471733,0.594986951
ElasticNet,down,LASSO,Drop,Missing,One-Hot,5,0.632388404,0.545454545,0.639704329,0.628174235,0.590702661
ElasticNet,down,LASSO,Drop,Mode,One-Hot,5,0.629500176,0.554545455,0.631678986,0.622242817,0.591857002
ElasticNet,down,LASSO,Drop,Drop,One-Hot,5,0.616985535,0.572230014,0.615444618,0.610169492,0.593444085
ElasticNet,down,LASSO,Median,Unknown,One-Hot,5,0.644954604,0.586850649,0.623378292,0.61838749,0.604838784
ElasticNet,down,LASSO,Median,Missing,One-Hot,5,0.644470093,0.586038961,0.622992935,0.617943884,0.604233508
ElasticNet,down,LASSO,Median,Mode,One-Hot,5,0.643977241,0.585227273,0.62029544,0.615504048,0.602506273
ElasticNet,down,LASSO,Median,Drop,One-Hot,5,0.643414688,0.574148297,0.638066002,0.629575403,0.605263999
ElasticNet,up,LASSO,Drop,Unknown,Label,5,0.628888036,0.534848485,0.6312566,0.619462465,0.581056483
ElasticNet,up,LASSO,Drop,Missing,Label,5,0.622450162,0.533333333,0.629567054,0.617794254,0.579455861
ElasticNet,up,LASSO,Drop,Mode,Label,5,0.629420179,0.542424242,0.633368532,0.622242817,0.586135177
ElasticNet,up,LASSO,Drop,Drop,Label,5,0.610413526,0.549789621,0.609204368,0.601951721,0.578735033
ElasticNet,up,LASSO,Median,Unknown,Label,5,0.638881903,0.579545455,0.625176622,0.618941998,0.601928791
ElasticNet,up,LASSO,Median,Missing,Label,5,0.634899574,0.57224026,0.624149004,0.617056671,0.597631315
ElasticNet,up,LASSO,Median,Mode,Label,5,0.640712346,0.573051948,0.617983301,0.611844294,0.595093719
ElasticNet,up,LASSO,Median,Drop,Label,5,0.640563091,0.568136273,0.642363776,0.63250366,0.60411105
ElasticNet,up,LASSO,Drop,Unknown,One-Hot,5,0.633600525,0.553030303,0.643505808,0.632437442,0.596555288
ElasticNet,up,LASSO,Drop,Missing,One-Hot,5,0.63187898,0.540909091,0.641393875,0.629101019,0.589012545
ElasticNet,up,LASSO,Drop,Mode,One-Hot,5,0.630688938,0.562121212,0.638225977,0.628915663,0.598966076
ElasticNet,up,LASSO,Drop,Drop,One-Hot,5,0.620513453,0.561009818,0.616419657,0.609655881,0.588062479
ElasticNet,up,LASSO,Median,Unknown,One-Hot,5,0.6447564,0.57711039,0.627231856,0.62038372,0.601649417
ElasticNet,up,LASSO,Median,Missing,One-Hot,5,0.644098395,0.579545455,0.628002569,0.621381834,0.603287688
ElasticNet,up,LASSO,Median,Mode,One-Hot,5,0.643427462,0.583603896,0.622479127,0.617167572,0.602728167
ElasticNet,up,LASSO,Median,Drop,One-Hot,5,0.646384557,0.564128257,0.644052187,0.633435379,0.602766984
ElasticNet,rose,LASSO,Drop,Unknown,Label,5,0.374804326,0.548484848,0.62344245,0.614272475,0.584763831
ElasticNet,rose,LASSO,Drop,Missing,Label,5,0.383011744,0.542424242,0.610559662,0.602224282,0.575484459
ElasticNet,rose,LASSO,Drop,Mode,Label,5,0.377552718,0.546969697,0.619640971,0.610750695,0.582172513
ElasticNet,rose,LASSO,Drop,Drop,Label,5,0.396050449,0.527349229,0.61700468,0.606060606,0.570418217
ElasticNet,rose,LASSO,Median,Unknown,Label,5,0.365584728,0.57711039,0.617726397,0.612176999,0.597073129
ElasticNet,rose,LASSO,Median,Missing,Label,5,0.36946707,0.568993506,0.620166988,0.613175114,0.594029451
ElasticNet,rose,LASSO,Median,Mode,Label,5,0.362963658,0.576298701,0.613872832,0.608739048,0.594789136
ElasticNet,rose,LASSO,Median,Drop,Label,5,0.3695683,0.527054108,0.655410591,0.638360176,0.587738755
ElasticNet,rose,LASSO,Drop,Unknown,One-Hot,5,0.373827398,0.548484848,0.632312566,0.622057461,0.588909044
ElasticNet,rose,LASSO,Drop,Missing,One-Hot,5,0.375198554,0.540909091,0.630834213,0.619833179,0.584143784
ElasticNet,rose,LASSO,Drop,Mode,One-Hot,5,0.375823174,0.551515152,0.629355861,0.619833179,0.589151333
ElasticNet,rose,LASSO,Drop,Drop,One-Hot,5,0.381739393,0.546984572,0.625780031,0.616161616,0.585057282
ElasticNet,rose,LASSO,Median,Unknown,One-Hot,5,0.361467795,0.571428571,0.619396275,0.612842409,0.594929179
ElasticNet,rose,LASSO,Median,Missing,One-Hot,5,0.361317656,0.575487013,0.624149004,0.617500277,0.599324325
ElasticNet,rose,LASSO,Median,Mode,One-Hot,5,0.363043315,0.573863636,0.619910083,0.61361872,0.596442667
ElasticNet,rose,LASSO,Median,Drop,One-Hot,5,0.362369713,0.547094188,0.655257099,0.640889126,0.598738132
ElasticNet,smote,LASSO,Drop,Unknown,Label,5,0.630535023,0.342424242,0.817317846,0.759221501,0.529026884
ElasticNet,smote,LASSO,Drop,Missing,Label,5,0.626771623,0.315151515,0.83062302,0.767562558,0.511636691
ElasticNet,smote,LASSO,Drop,Mode,Label,5,0.632726313,0.336363636,0.828088701,0.767933272,0.527767872
ElasticNet,smote,LASSO,Drop,Drop,Label,5,0.612151365,0.300140252,0.817082683,0.753980483,0.495216521
ElasticNet,smote,LASSO,Median,Unknown,Label,5,0.639790869,0.352272727,0.811689146,0.748918709,0.534729791
ElasticNet,smote,LASSO,Median,Missing,Label,5,0.634004892,0.335227273,0.820809249,0.754463791,0.524554712
ElasticNet,smote,LASSO,Median,Mode,Label,5,0.639179783,0.349837662,0.804624277,0.742486415,0.53055431
ElasticNet,smote,LASSO,Median,Drop,Label,5,0.640548326,0.328657315,0.824865695,0.758951151,0.52067086
ElasticNet,smote,LASSO,Drop,Unknown,One-Hot,5,0.635478225,0.345454545,0.81626188,0.758665431,0.531019187
ElasticNet,smote,LASSO,Drop,Missing,One-Hot,5,0.633164059,0.33030303,0.81499472,0.755699722,0.51884027
ElasticNet,smote,LASSO,Drop,Mode,One-Hot,5,0.629723529,0.318181818,0.821964097,0.760333642,0.51140398
ElasticNet,smote,LASSO,Drop,Drop,One-Hot,5,0.619112296,0.333800842,0.801677067,0.744564287,0.51730115
ElasticNet,smote,LASSO,Median,Unknown,One-Hot,5,0.639386015,0.376623377,0.807450225,0.748586004,0.551456825
ElasticNet,smote,LASSO,Median,Missing,One-Hot,5,0.638686306,0.359577922,0.809890816,0.748364201,0.539646974
ElasticNet,smote,LASSO,Median,Mode,One-Hot,5,0.642108847,0.380681818,0.796017983,0.739270267,0.55048122
ElasticNet,smote,LASSO,Median,Drop,One-Hot,5,0.644621399,0.358717435,0.815502686,0.75482497,0.540865077
ElasticNet,none,RF,Drop,Unknown,Label,1,0.646115383,0.00312989,0.999353727,0.878810831,0.055927343
ElasticNet,none,RF,Drop,Missing,Label,1,0.634389756,0.004694836,0.999569151,0.879189547,0.068504109
ElasticNet,none,RF,Drop,Mode,Label,1,0.641314352,0.004694836,0.999353727,0.879000189,0.068496726
ElasticNet,none,RF,Drop,Drop,Label,1,0.635193503,0.00137931,0.999205719,0.87363305,0.037124315
ElasticNet,none,RF,Median,Unknown,Label,1,0.644271636,0.002380952,0.999484337,0.860153044,0.048782421
ElasticNet,none,RF,Median,Missing,Label,1,0.637035366,0.003174603,0.998968673,0.859820339,0.056314555
ElasticNet,none,RF,Median,Mode,Label,1,0.641884749,0.003174603,0.998968673,0.859820339,0.056314555
ElasticNet,none,RF,Median,Drop,Label,1,0.63653543,0.002982107,0.999533364,0.864694015,0.054595932
ElasticNet,none,RF,Drop,Unknown,One-Hot,1,0.649593188,0.00312989,0.999569151,0.879000189,0.055933371
ElasticNet,none,RF,Drop,Missing,One-Hot,1,0.64731623,0.00312989,0.999569151,0.879000189,0.055933371
ElasticNet,none,RF,Drop,Mode,One-Hot,1,0.651064412,0.00312989,0.999353727,0.878810831,0.055927343
ElasticNet,none,RF,Drop,Drop,One-Hot,1,0.63638383,0.00137931,0.999404289,0.873806631,0.037128004
ElasticNet,none,RF,Median,Unknown,One-Hot,1,0.639476991,0.002380952,0.999484337,0.860153044,0.048782421
ElasticNet,none,RF,Median,Missing,One-Hot,1,0.635201078,0.002380952,0.999484337,0.860153044,0.048782421
ElasticNet,none,RF,Median,Mode,One-Hot,1,0.628383682,0.002380952,0.999484337,0.860153044,0.048782421
ElasticNet,none,RF,Median,Drop,One-Hot,1,0.646776519,0.003976143,0.998755639,0.864156019,0.063017421
ElasticNet,down,RF,Drop,Unknown,Label,1,0.647942613,0.599374022,0.611589832,0.610111721,0.605451119
ElasticNet,down,RF,Drop,Missing,Label,1,0.631413932,0.613458529,0.590909091,0.593637569,0.602078252
ElasticNet,down,RF,Drop,Mode,Label,1,0.640192055,0.594679186,0.610943559,0.608975573,0.602756517
ElasticNet,down,RF,Drop,Drop,Label,1,0.624662704,0.579310345,0.595512311,0.593473355,0.587355465
ElasticNet,down,RF,Median,Unknown,Label,1,0.646302162,0.603968254,0.606291092,0.605966508,0.605128558
ElasticNet,down,RF,Median,Missing,Label,1,0.646672028,0.607936508,0.607709166,0.607740934,0.607822826
ElasticNet,down,RF,Median,Mode,Label,1,0.64784598,0.607936508,0.601134459,0.602084951,0.604525917
ElasticNet,down,RF,Median,Drop,Label,1,0.637666921,0.592445328,0.610514855,0.608069939,0.601412232
ElasticNet,down,RF,Drop,Unknown,One-Hot,1,0.648200178,0.596244131,0.615036622,0.612762734,0.605567483
ElasticNet,down,RF,Drop,Missing,One-Hot,1,0.644044746,0.616588419,0.610943559,0.611626586,0.6137595
ElasticNet,down,RF,Drop,Mode,One-Hot,1,0.647510753,0.604068858,0.609004739,0.608407499,0.606531778
ElasticNet,down,RF,Drop,Drop,One-Hot,1,0.631427515,0.59862069,0.590150913,0.591216803,0.594370715
ElasticNet,down,RF,Median,Unknown,One-Hot,1,0.640960648,0.603968254,0.597911564,0.598757902,0.600932278
ElasticNet,down,RF,Median,Missing,One-Hot,1,0.637694678,0.603968254,0.598298311,0.599090607,0.601126598
ElasticNet,down,RF,Median,Mode,One-Hot,1,0.633292612,0.611904762,0.58630914,0.589885771,0.598970245
ElasticNet,down,RF,Median,Drop,One-Hot,1,0.64780689,0.57554672,0.626069373,0.619233356,0.600276748
ElasticNet,up,RF,Drop,Unknown,Label,1,0.648692047,0.580594679,0.62817751,0.622419996,0.603917643
ElasticNet,up,RF,Drop,Missing,Label,1,0.635226506,0.58685446,0.608789315,0.606135202,0.597721277
ElasticNet,up,RF,Drop,Mode,Label,1,0.646748508,0.58685446,0.632701422,0.627153948,0.609346906
ElasticNet,up,RF,Drop,Drop,Label,1,0.631457095,0.580689655,0.606036537,0.602846728,0.593227737
ElasticNet,up,RF,Median,Unknown,Label,1,0.645943449,0.603174603,0.608998324,0.60818454,0.606079469
ElasticNet,up,RF,Median,Missing,Label,1,0.646154216,0.603968254,0.614412788,0.61295331,0.609168137
ElasticNet,up,RF,Median,Mode,Label,1,0.646520603,0.611904762,0.605517597,0.606410114,0.608702802
ElasticNet,up,RF,Median,Drop,Label,1,0.638259261,0.604373757,0.604604138,0.604572966,0.604488937
ElasticNet,up,RF,Drop,Unknown,One-Hot,1,0.651208703,0.582159624,0.626884963,0.621473206,0.604108529
ElasticNet,up,RF,Drop,Missing,One-Hot,1,0.650227662,0.593114241,0.617837139,0.614845673,0.605349491
ElasticNet,up,RF,Drop,Mode,One-Hot,1,0.652653968,0.593114241,0.626669539,0.622609354,0.609661076
ElasticNet,up,RF,Drop,Drop,One-Hot,1,0.636457506,0.588965517,0.604646545,0.602673147,0.596754527
ElasticNet,up,RF,Median,Unknown,One-Hot,1,0.640075017,0.598412698,0.600618796,0.600310525,0.599514732
ElasticNet,up,RF,Median,Missing,One-Hot,1,0.637268744,0.6,0.599071806,0.599201508,0.599535723
ElasticNet,up,RF,Median,Mode,One-Hot,1,0.630780084,0.605555556,0.590692278,0.592769214,0.598077746
ElasticNet,up,RF,Median,Drop,One-Hot,1,0.648020262,0.587475149,0.628091461,0.622595831,0.607443927
ElasticNet,rose,RF,Drop,Unknown,Label,1,0.359750634,0.593114241,0.591555364,0.591743988,0.59233429
ElasticNet,rose,RF,Drop,Missing,Label,1,0.367925298,0.618153365,0.579707023,0.584359023,0.598621622
ElasticNet,rose,RF,Drop,Mode,Label,1,0.358540346,0.588419405,0.60017234,0.598750237,0.594266818
ElasticNet,rose,RF,Drop,Drop,Label,1,0.374887842,0.613793103,0.560166799,0.566915466,0.586367221
ElasticNet,rose,RF,Median,Unknown,Label,1,0.357964337,0.626984127,0.583601908,0.589663968,0.604904234
ElasticNet,rose,RF,Median,Missing,Label,1,0.36242861,0.615079365,0.583086245,0.587556837,0.598869199
ElasticNet,rose,RF,Median,Mode,Label,1,0.354960803,0.64047619,0.569936831,0.579793723,0.604177929
ElasticNet,rose,RF,Median,Drop,Label,1,0.363701134,0.603379722,0.5944937,0.595696032,0.598920231
ElasticNet,rose,RF,Drop,Unknown,One-Hot,1,0.357161158,0.607198748,0.586816028,0.589282333,0.596920394
ElasticNet,rose,RF,Drop,Missing,One-Hot,1,0.359648821,0.600938967,0.577337355,0.580193145,0.58901996
ElasticNet,rose,RF,Drop,Mode,One-Hot,1,0.352111328,0.611893584,0.596940974,0.598750237,0.604371038
ElasticNet,rose,RF,Drop,Drop,One-Hot,1,0.365687053,0.622068966,0.562549643,0.570039924,0.591561218
ElasticNet,rose,RF,Median,Unknown,One-Hot,1,0.366669429,0.619047619,0.559365734,0.567705445,0.58845053
ElasticNet,rose,RF,Median,Missing,One-Hot,1,0.371113649,0.623809524,0.563877788,0.572252412,0.593087122
ElasticNet,rose,RF,Median,Mode,One-Hot,1,0.376187816,0.626190476,0.56258863,0.571476101,0.59353824
ElasticNet,rose,RF,Median,Drop,One-Hot,1,0.357722231,0.595427435,0.614092394,0.611566913,0.604687902
ElasticNet,smote,RF,Drop,Unknown,Label,1,0.643202939,0.297339593,0.851788022,0.784699867,0.503259678
ElasticNet,smote,RF,Drop,Missing,Label,1,0.62223092,0.303599374,0.841447652,0.776368112,0.505433458
ElasticNet,smote,RF,Drop,Mode,Label,1,0.637683827,0.316118936,0.840585954,0.777125544,0.515485342
ElasticNet,smote,RF,Drop,Drop,Label,1,0.631581441,0.264827586,0.856830818,0.782329457,0.476353269
ElasticNet,smote,RF,Median,Unknown,Label,1,0.644607124,0.328571429,0.830217868,0.760119774,0.522289068
ElasticNet,smote,RF,Median,Missing,Label,1,0.643652738,0.312698413,0.843367281,0.769213707,0.513536377
ElasticNet,smote,RF,Median,Mode,Label,1,0.642071063,0.327777778,0.833569679,0.762892315,0.522709878
ElasticNet,smote,RF,Median,Drop,Label,1,0.631803517,0.273359841,0.858764971,0.779556153,0.484511977
ElasticNet,smote,RF,Drop,Unknown,One-Hot,1,0.650796059,0.317683881,0.842955623,0.779397841,0.517487598
ElasticNet,smote,RF,Drop,Missing,One-Hot,1,0.644659329,0.331768388,0.839293408,0.777882977,0.527684585
ElasticNet,smote,RF,Drop,Mode,One-Hot,1,0.648828246,0.317683881,0.848556657,0.784321151,0.519203979
ElasticNet,smote,RF,Drop,Drop,One-Hot,1,0.632536496,0.295172414,0.845512311,0.776254123,0.499571726
ElasticNet,smote,RF,Median,Unknown,One-Hot,1,0.64321913,0.332539683,0.830217868,0.760674282,0.525433522
ElasticNet,smote,RF,Median,Missing,One-Hot,1,0.638890628,0.329365079,0.831635942,0.761450593,0.523365874
ElasticNet,smote,RF,Median,Mode,One-Hot,1,0.632419668,0.288095238,0.842335955,0.764888544,0.492618491
ElasticNet,smote,RF,Median,Drop,One-Hot,1,0.638122579,0.272365805,0.876497122,0.794754539,0.488597835
ElasticNet,none,RF,Drop,Unknown,Label,2,0.618237277,0.003246753,0.998963516,0.886213235,0.056950751
ElasticNet,none,RF,Drop,Missing,Label,2,0.606655238,0.001623377,0.998963516,0.886029412,0.040270262
ElasticNet,none,RF,Drop,Mode,Label,2,0.607100456,0.001623377,0.999170813,0.886213235,0.04027444
ElasticNet,none,RF,Median,Unknown,Label,2,0.622320314,0.002477291,0.998590828,0.864810913,0.049737316
ElasticNet,none,RF,Median,Missing,Label,2,0.609594601,0.002477291,0.998847041,0.865032716,0.049743696
ElasticNet,none,RF,Median,Mode,Label,2,0.62879451,0.002477291,0.998462721,0.864700011,0.049734125
ElasticNet,none,RF,Median,Drop,Label,2,0.587748634,0.004162331,0.998326742,0.871532847,0.06446213
ElasticNet,none,RF,Drop,Unknown,One-Hot,2,0.612435657,0.003246753,0.998756219,0.886029412,0.056944842
ElasticNet,none,RF,Drop,Missing,One-Hot,2,0.600297686,0.003246753,0.999378109,0.886580882,0.056962568
ElasticNet,none,RF,Drop,Mode,One-Hot,2,0.60193587,0.003246753,0.999585406,0.886764706,0.056968475
ElasticNet,none,RF,Drop,Drop,One-Hot,2,0.586123546,0,0.999615975,0.881178064,0
ElasticNet,none,RF,Median,Unknown,One-Hot,2,0.622705797,0.002477291,0.998590828,0.864810913,0.049737316
ElasticNet,none,RF,Median,Missing,One-Hot,2,0.619438074,0.003303055,0.998590828,0.864921814,0.057431705
ElasticNet,none,RF,Median,Mode,One-Hot,2,0.630792592,0.003303055,0.998462721,0.864810913,0.057428021
ElasticNet,none,RF,Median,Drop,One-Hot,2,0.61104667,0.004162331,0.998326742,0.871532847,0.06446213
ElasticNet,down,RF,Drop,Unknown,Label,2,0.629043971,0.542207792,0.63287728,0.622610294,0.585790912
ElasticNet,down,RF,Drop,Missing,Label,2,0.616093975,0.530844156,0.629353234,0.618198529,0.578003881
ElasticNet,down,RF,Drop,Mode,Label,2,0.617747302,0.537337662,0.628731343,0.618382353,0.58124094
ElasticNet,down,RF,Drop,Drop,Label,2,0.549958032,0.494285714,0.576804916,0.567027759,0.533953584
ElasticNet,down,RF,Median,Unknown,Label,2,0.619573586,0.556564822,0.612733795,0.605190196,0.583974379
ElasticNet,down,RF,Median,Missing,Label,2,0.610838536,0.546655656,0.605816039,0.597870689,0.57547612
ElasticNet,down,RF,Median,Mode,Label,2,0.629786569,0.55821635,0.608506277,0.601752246,0.582819143
ElasticNet,down,RF,Median,Drop,Label,2,0.585038434,0.506763788,0.612564649,0.599071002,0.557158489
ElasticNet,down,RF,Drop,Unknown,One-Hot,2,0.624057069,0.535714286,0.625,0.614889706,0.578637562
ElasticNet,down,RF,Drop,Missing,One-Hot,2,0.609555712,0.527597403,0.603441128,0.594852941,0.564246375
ElasticNet,down,RF,Drop,Mode,One-Hot,2,0.609262939,0.532467532,0.602819237,0.594852941,0.566552444
ElasticNet,down,RF,Drop,Drop,One-Hot,2,0.582648124,0.52,0.587941628,0.579891672,0.552928247
ElasticNet,down,RF,Median,Unknown,One-Hot,2,0.623109899,0.54748142,0.610940302,0.602417656,0.578341132
ElasticNet,down,RF,Median,Missing,One-Hot,2,0.61988851,0.540049546,0.610555983,0.601086836,0.574221631
ElasticNet,down,RF,Median,Mode,One-Hot,2,0.631406572,0.559042114,0.613118114,0.605855606,0.585456101
ElasticNet,down,RF,Median,Drop,One-Hot,2,0.608311619,0.504682622,0.622147855,0.607166556,0.560345617
ElasticNet,up,RF,Drop,Unknown,Label,2,0.624558821,0.553571429,0.623548922,0.615625,0.587519249
ElasticNet,up,RF,Drop,Missing,Label,2,0.611318408,0.561688312,0.615049751,0.609007353,0.587763776
ElasticNet,up,RF,Drop,Mode,Label,2,0.612406043,0.551948052,0.61318408,0.60625,0.581760912
